audio,text
f4_21-01-08_12-00_MCOT_01_1_report_Gavarin_022_per.wav,นาย เกรียงไกร สัมปัชชลิต อธิบดี กรม ศิลปากร เปิด เผย ผล การ ประชุม คณะ กรรมการ ฝ่าย จัด สร้าง พระเมรุ
f0_21-01-08_12-00_MCOT_01_1_report_Gavarin_023.wav,สิ่ง ปลูก สร้าง ประกอบ พระเมรุ และ บูรณะปติสังขร ราชรถ และ พระยานมาศ
f0_21-01-08_12-00_MCOT_01_1_report_Gavarin_024_per.wav,ที่ มี นาย ไพบูลย์ วัฒนศิริธรรม รอง นายก รัฐมนตรี เป็น ประธาน ว่า
f0_21-01-08_12-00_MCOT_01_1_report_Gavarin_025.wav,ที่ ประชุม ได้ หารือ ถึง ราย ละเอียด ตาราง เวลา การ ดำเนิน งาน ทั้ง หมด ที่ คาด ว่า จะ เริ่ม ดำเนิน การ ได้ ต้น เดือน หน้า
f0_21-01-08_12-00_MCOT_01_1_report_Gavarin_026.wav,ใน ส่วน ของ งบ ประมาณ กำหนด ไว้ ประมาณ หนึ่ง ร้อย เจ็ด สิบ หก ล้าน บาท
f0_21-01-08_12-00_MCOT_01_1_report_Gavarin_027_per.wav,และ ใน วัน นี้ ที่ ประชุม ยัง ได้ เสนอ ราย ชื่อ ร้อยเอก จิทัศ ศรสงคราม เป็น คณะ กรรมการ เพิ่ม เติม ใน ชุด นี้ ด้วย
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_029_loc.wav,ส่วน ความ คืบ หน้า ใน การ รับ รอง สส. ใหม่ นั้น เรา จะ ไป ติดตาม กัน ที่ สำนัก งาน กกต. อาคาร ศรีจุลทรัพย์ ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_030.wav,ใน วัน นี้ คณะ กรรมการ กกต. ก็ เตรียม พิจารณา รับรอง ผล สส. ใน จังหวัด ที่ มี การ เลือกตั้ง ใหม่ เจ็ด จังหวัด
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_031_per.wav,ติดตาม รายงาน สด ได้ จาก คุณพิษณุ แป้นวงศ์ ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_032_per_2spk.wav,คุณ พิษณุ คะ ครับ คุณ เกวลิน ครับ วัน นี้ ที่ ประชุม คณะ กรรมการ การ เลือกตั้ง นะ ครับ ก็ เร่ง พิจารณา รับรอง ผล การ เลือกตั้ง สส. นะ ครับ ที่ มี การ เลือกตั้ง ใหม่ เมื่อ วาน ที่ ผ่าน มา เพื่อ ให้ ทัน กับ การ ประชุม สภา ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to14_034_per.wav,ครับ ขอบคุณ ครับ คุณ พิษณุ ครับ ไป ที่ รัฐสภา นะ ครับ มี ความ คืบ หน้า กรณี สมาชิก สภา นิติ บัญญัติ แห่ง ชาติ
f0_21-01-08_12-00_MCOT_01_1_report_to14_035_per.wav,รวบรวม ราย ชื่อ ให้ ตรวจ สอบ คุณสมบัติ การ เป็น รัฐมนตรี ใน รัฐบาล ชุด ใหม่ ครับ ติดตาม จาก คุณ สุวิทย์ มิ่งมล ครับ คุณ สุวิทย์ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to14_037_per.wav,ขอบคุณ ครับ คุณ สุวิทย์ ครับ และ นอก จาก นั้น วัน นี้ ยัง เป็น วัน แรก ครับ ของ การ เปิด รับ สมัคร สมาชิก วุฒิสภา
f0_21-01-08_12-00_MCOT_01_1_report_to14_038.wav,แบบ เลือกตั้ง นะ ครับ ซึ่ง แต่ ละ จังหวัด ก็ จะ มี สว. ได้ เพียง จังหวัด ละ หนึ่ง คน เท่า นั้น นะ ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to14_039_loc.wav,ใน ส่วน ของ ทาง กรุงเทพมหานคร นะ ครับ บรรยากาศ วัน นี้ ค่อน ข้าง จะ เงียบ เหงา แม้ ว่า จะ ผ่าน ไป ครึ่ง วัน แล้ว ก็ ตาม
f0_21-01-08_12-00_MCOT_01_1_report_to14_040_per.wav,โดย มี ผู้ มา สมัคร เพียง แค่ คน เดียว เท่า นั้น ครับ ติด ตาม บรรยากาศ จาก คุณ อณัญญา ตั้งใจตรง
f0_21-01-08_12-00_MCOT_01_1_report_to14_041_per.wav,รายงาน มา จาก หอ ประชุม กรม ประชาสัมพันธ์ ครับ คุณ อณัญญา ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_044_loc.wav,ขอบคุณ ค่ะ จาก กรุงเทพมหานคร นะคะ เรา ไป ดู บรรยากาศ การ รับ สมัคร สว. ใน จังหวัด ต่าง ต่าง กัน บ้าง ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_045_per_loc.wav,เริ่ม กัน ที่ อุดรธานี นะคะ คุณ เพ็ญพรรณ แหลมหลวง รายงาน สด มา จาก ที่ นั่น ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_048.wav,ค่ะ ขอบคุณ มาก ค่ะ และ ช่วง นี้ ไป ดู บรรยากาศ การ รับ สมัคร สว. ทาง ภาค ใต้ กัน บ้าง นะ คะ ส่วน ใหญ่ ก็ เงียบ เหงา เช่น กัน ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_049_loc.wav,ยกเว้น ที่ จังหวัด เพชรบุรี นะคะ มา สมัคร กัน มาก ถึง เจ็ด คน ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_051_per_loc.wav,จังหวัด สงขลา ได้ เปิด รับ สมัคร ที่ อาคาร อเนกประสงค์ มหาวิทยาลัย เทคโนโลยีราชมงคลศรีวิชัย มี นาย ประเสริฐ ชิดพงษ์
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_052_per.wav,และ นาย พิพัฒน์ ข้อมงคลอุดม มา สมัคร เพียง สอง คน โดย นาย ประเสริฐ เคย ได้ รับ การ เลือกตั้ง เป็น สว. เมื่อ ปี สอง พัน ห้า ร้อย สี่ สิบ เก้า
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_053_per_loc.wav,ส่วน ที่ จังหวัด ตรัง มี ผู้ สมัคร แล้ว สาม คน คือ นาย เรวัตตะ ฮุนพงษ์สิมานนท์
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_054.wav,นัก ธุรกิจ ปริญญา โท จาก สหรัฐอเมริกา เป็น ผู้ สมัคร หน้า ใหม่ ได้ หมาย เลข หนึ่ง
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_055.wav,เนื่อง จาก เดิน ทาง มา เป็น คน แรก ก่อน เวลา แปด นาฬิกา สาม สิบ นาที
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_056_per_loc.wav,ตาม มา ด้วย นายแพทย์ ชวลา สัมพันธรัตน์ อดีต ผู้ อำนวยการ โรงพยาบาล ตรัง
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_057.wav,เคย ได้ รับ เลือก เป็น สว. ตรัง เมื่อ ปี สอง พัน ห้า ร้อย สี่ สิบ แปด แต่ การ เลือกตั้ง ครั้ง นั้น รัฐบาล ประกาศ ให้ เป็น โมฆะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_058_per_org.wav,ส่วน หมาย เลข สาม ได้ แก่ นาย วิเชียร คันฉ่อง อดีต สส. พรรค ประชาธิปัตย์ หก สมัย
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_059.wav,และ หยุด เล่น การเมือง เมื่อ ปี สอง พัน ห้า ร้อย สี่ สิบ สี่
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_060_loc.wav,สำหรับ บรรยากาศ การ รับ สมัคร สมาชิก วุฒิสภา ใน จังหวัด ชายแดน ใต้ เช่น ที่ ยะลา นั้น เงียบ เหงา ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_061_per.wav,มี นาย ต่วนอับดุลเลาะห์ ดาโอ๊ะมารียอ มา สมัคร เพียง คน เดียว
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_062.wav,ซึ่ง เคย เป็น สว. ยะลา เมื่อ ปี สอง พัน ห้า ร้อย สี่ สิบ เก้า
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_063_loc.wav,อดีต เคย เป็น ผู้ อำนวยการ กสน. อำเภอ รามัน จังหวัด ยะลา
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_064.wav,รวม ทั้ง เคย เป็น กรรมาธิการ วิสามัญ เพื่อ สอบสวน และ ศึกษา สถานการณ์ ความ ไม่ สงบ ใน จังหวัด ชายแดน ภาค ใต้
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_065_loc.wav,ที่ จังหวัด เพชรบุรี ดู เหมือน จะ ได้ รับ ความ สน ใจ ค่ะ มี ผู้ สมัคร เดิน ทาง มา สมัคร พร้อม กัน ก่อน เวลา แปด นาฬิกา สาม สิบ นาที
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_066_per.wav,ทำ ให้ นาย นคร บุญมีผล ผู้ อำนวยการ กกต. จังหวัด เพชรบุรี ต้อง ให้ จับ สลาก เพื่อ เลือก อันดับ ใน การ ยื่น ใบ สมัคร
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_067.wav,ซึ่ง ผู้ มา สมัคร ก็ ล้วน เป็น ผู้ ทรง คุณวุฒิ ค่ะ อาทิ เป็น อดีต สมาชิก สภา นิติ บัญัติ แห่ง ชาติ
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_068.wav,อดีต กรรมการ การ เลือกตั้ง เพชรบุรี อดีต รอง ผู้ จัดการ ใหญ่ ธนาคาร เพื่อ การ เกษตร และ สหกรณ์ การ เกษตร
f0_21-01-08_12-00_MCOT_01_1_report_to14_Gavarin_069.wav,และ ทนาย ความ อีก รวม ทั้ง สิ้น เจ็ด คน ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_071.wav,เรา จะ กลับ ไป ดู บรรยากาศ การ รับ สมัคร สว. ครึ่ง วัน แรก ใน พื้นที่ ภาค อีสาน นะคะ ซึ่ง ก็ เป็น ไป อย่าง เงียบ เหงา ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_072_per.wav,จะ เป็น เพราะ อะไร ติดตาม ได้ จาก คุณ ทินกร วีระพลศิลป์ ซึ่ง อยู่ ที่ ศูนย์ ข่าว ภาค อีสาน จังหวัด ขอนแก่น ค่ะ คุณ ทินกร คะ
f0_21-01-08_12-00_MCOT_01_1_report_to14_075_per_loc.wav,ครับ ขอบคุณ ครับ คุณ ทินกร ครับ ไป ดู กัน ที่ ภาค เหนือ กัน บ้าง นะ ครับ การ รับ สมัคร สว. ก็ ค่อน ข้าง เงียบ เหงา เช่น เดียว กัน ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to14_076_per_loc.wav,ไป ดู กัน ที่ ศูนย์ ภาค เหนือ นะ ครับ ติด ตาม ได้ จาก คุณ มนตรี ตระกูลสมบัติ ครับ คุณ มนตรี ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to14_079_per.wav,ครับ ขอบคุณ ครับ คุณ มนตรี ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to5_Gavarin_080_loc.wav,ค่ะ ช่วง หน้า นะคะ ติด ตาม ภารกิจ ของ นายก รัฐมนตรี ที่ เดิน ทาง ลง จังหวัด ชายแดน ภาค ใต้ พร้อม ด้วย เจ้าหน้าที่ ระดับ สูง ฝ่าย ความ มั่นคง สักครู่ ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to2_084_loc.wav,วัน นี้ นายก รัฐมนตรี ได้ ลง พื้นที่ ที่ จังหวัด ยะลา นะ ครับ และ ได้ สั่ง การ ให้ เร่ง ติด ตาม ความ เคลื่อน ไหว กลุ่ม ผู้ ก่อ ความ ไม่ สงบ อย่าง ใกล้ ชิด ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to2_085_per.wav,พลเอก สุรยุทธ์ จุลานนท์ นายก รัฐมนตรี พร้อม ด้วย พลเอก บุญรอด สมทัศน์ รัฐมนตรี ว่าการ กระทรวง กลาโหม
f0_21-01-08_12-00_MCOT_01_1_report_to2_086_per.wav,พลเอก อนุพงษ์ เผ่าจินดา ผู้ บัญชา การ ทหาร บก
f0_21-01-08_12-00_MCOT_01_1_report_to2_087_per_loc.wav,นาย พงศ์โพยม วาศภูติ ปลัด กระทรวง มหาด ไทย เดิน ทาง ลง พื้นที่ จังหวัด ยะลา
f0_21-01-08_12-00_MCOT_01_1_report_to2_088.wav,เพื่อ ติดตาม ความ เคลื่อน ไหว การ ก่อ ความ ไม่ สงบ ใน พื้นที่ จาก สอบต.
f0_21-01-08_12-00_MCOT_01_1_report_to2_089.wav,ทั้ง นี้ นายก รัฐมนตรี ยอม รับ ว่า ปัญหา ภาค ใต้ ต้อง ใช้ เวลา ใน การ แก้ไข
f0_21-01-08_12-00_MCOT_01_1_report_to2_090.wav,แต่ ขณะ ก็ ได้ รับ ความ ร่วม มือ จาก ประชาชน มาก ขึ้น แต่ ยัง คง เป็น ห่วง เรื่อง ของ การ ข่าว ที่ ต้อง ป้องกัน ไม่ ให้ รั่วไหล
f0_21-01-08_12-00_MCOT_01_1_report_to2_092_loc.wav,แต่ ที่ อำเภอ รือเสาะ จังหวัด นราธิวาส นะ ครับ ได้ เกิด เหตุ ระเบิด ขึ้น ที่ บริเวณ โคน เสา ไฟฟ้า แรง สูง
f0_21-01-08_12-00_MCOT_01_1_report_to2_093.wav,ขณะ ที่ ทหาร ชุด เฉพาะ กิจ ที่ สาม สิบ เก้า ลาด ตระเวณ เส้น ทาง รถ ไฟ ทำ ให้ เจ้าหน้าที่ ได้ รับ บาด เจ็บ ทั้ง แปด นาย
f0_21-01-08_12-00_MCOT_01_1_report_to2_094.wav,ใน จำนวน นี้ สาหัส ห้า นาย หลัง เกิด เหตุ คน ร้าย ได้ เกิด การ ปะทะ กับ เจ้าหน้าที่ นาน กว่า สาม สิบ นาที
f0_21-01-08_12-00_MCOT_01_1_report_to2_095.wav,คน ร้าย ได้ ล่า ถอย ไป ล่า สุด ยัง อยู่ ใน ระหว่าง การ ติด ตาม ไล่ ล่า กลุ่ม คน ร้าย ซึ่ง คาด ว่า ยัง คง หลบ หนี อยู่ ใน พื้นที่ ใกล้ เคียง ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to4_096.wav,ส่วน เรื่อง ของ การ ลง ทุน นะ ครับ ประธาน คณะ กรรมการ ตลาด หลัก ทรัพย์ แห่ง ประเทศ ไทย ได้ มอง แนวโน้ม ตลาด หุ้น ไทย ว่า
f0_21-01-08_12-00_MCOT_01_1_report_to4_097_org.wav,มี ทิศ ทาง ที่ ดี ขึ้น ครับ ขณะ ที่ ธนาคาร แห่ง ประเทศ ไทย ก็ ได้ เข้า มา แทรกแซง ค่า เงิน บาท ที่ ยัง คง แข็ง ค่า ขึ้น ต่อเนื่อง ครับ
f0_21-01-08_12-00_MCOT_01_1_report_to4_098_per.wav,นาย ปกรณ์ มาลากุล ณ อยุธยา ประธาน คณะ กรรมการ ตลาด หลักทรัพย์ แห่ง ประเทศ ไทย ได้ กล่าว ถึง แนวโน้ม การ ลง ทุน ตลาด หุ้น ไทย ว่า
f0_21-01-08_12-00_MCOT_01_1_report_to4_099.wav,น่า จะ ดี ขึ้น เพราะ ว่า ราคา หุ้น ส่วน ใหญ่ ปรับ ตัว ลด ลง พอ สมควร เหลือ ร้อยละ แปด
f0_21-01-08_12-00_MCOT_01_1_report_to4_100.wav,ตั้ง แต่ ช่วง ต้น ปี ที่ ผ่าน มา แล้ว โอกาศ ที่ จะ ลดลง ไป มาก กว่า นี้ น่า จะ มี ไม่ มาก นัก
f0_21-01-08_12-00_MCOT_01_1_report_to4_101.wav,เพราะ ว่า ยัง มี หุ้น ปัจจัย พื้นฐาน ดี อยู่ อีก จำนวน มาก และ สถานการณ์ การเมือง ก็ มี ความ ชัดเจน ขึ้น
f0_21-01-08_12-00_MCOT_01_1_report_to4_102_per.wav,สำหรับ รัฐมนตรี ว่า การ กระทรวง การ คลัง คน ใหม่ นาย ปกรณ์ กล่าว ว่า
f0_21-01-08_12-00_MCOT_01_1_report_to4_103.wav,ตาม ที่ มี การ เสนอ ชื่อ บุคคล ต่าง ต่าง คิด ว่า แต่ ละ คน ก็ มี ความ เหมาะสม และ เป็น ที่ ยอม รับ
f0_21-01-08_12-00_MCOT_01_1_report_to4_104.wav,แต่ คุณสมบัติ ของ รัฐมนตรี คน ใหม่ จะ ต้อง ตั้ง ใจ ทำ ประโยชน์ เพื่อ ประเทศ ชาติ
f0_21-01-08_12-00_MCOT_01_1_report_to4_105.wav,มี ความ กล้า ตัด สิน ใจ แม้ จะ ไม่ มี ประสบการณ์ ด้าน การ คลัง ก็ สามารถ เข้า มา ดำรงค์ ตำแหน่ง ได้
f0_21-01-08_12-00_MCOT_01_1_report_to4_106.wav,ซึ่ง ถ้า หาก ว่า มี ที ปรึกษา ที่ ดี และ ที่ สำคัญ รัฐบาล ชุด ใหม่ ควร จะ ให้ ความ สำคัญ กับ การ กระตุ้น เศรษฐกิจ เป็น อันดับ แรก
f0_21-01-08_12-00_MCOT_01_1_report_to4_107_org.wav,ขณะ ที่ ความ เคลื่อนไหว ของ ค่า เงิน บาท นะ ครับ มี รายงาน ว่า ธนาคาร แห่ง ประเทศ ไทย ได้ เข้า มา แทรกแซง ให้ เงิน บาท อ่อน ค่า
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_114.wav,สูง ถึง สอง บาท ต่อ ลิตร ประกอบ กับ แนวโน้ม ราคา น้ำมัน ใน ตลาด โลก ลด ลง ต่อ เนื่อง
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_116.wav,ซึ่ง เป็น ผล มา จาก ความ หวั่น เกรง เศรษฐกิจ สหรัฐ จะ ชะลอ ตัว ต่อ เนื่อง
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_118.wav,โดย สาเหตุ ที่ ยัง ไม่ ปรับ ลด ราคา ลง เนื่อง จาก กอง ทุน น้ำมัน เชื้อ เพลิง
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_119.wav,ได้ เรียก เก็บ เงิน กอง ทุน น้ำมัน เพิ่ม อีก ยี่ สิบ แปด สตางค์ รวม เป็น สาม สิบ สตางค์ ต่อ ลิตร ตั้ง แต่ สัปดาห์ ที่ ผ่าน มา
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_120.wav,ทำ ให้ ค่า การ ตลาด ใน ปัจจุบัน อยู่ ใน อัตรา ที่ เหมาะสม
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_121.wav,ไทย เป็น เจ้าภาพ จัด การ ประชุม รัฐมนตรี ด้าน การ ท่อง เที่ยว อาเซียน
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_122.wav,เพื่อ เปิด เสรี ด้าน แรงงาน และ บริการ สาขา การ ท่อง เที่ยว ใน กลุ่ม ประเทศ สมาชิก ค่ะ
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_123_per.wav,นาย ไพบูลย์ วัฒนศิริธรรม รอง นายก รัฐมนตรี กล่าว ระหว่าง พิธี เปิด การ ประชุม ระดับ เจ้าหน้าที่ อาวุโส ด้าน การ ท่อง เที่ยว ของ สิบ ประเทศ
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_124.wav,ว่า อาเซียน มี โครงการ ความ ร่วม มือ เปิด เสรี ใน สาขา แรงงาน และ บริการ ด้าน การ ท่อง เที่ยว
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_125.wav,ด้วย การ แลก เปลี่ยน ตลาด แรงงาน ระหว่าง กัน และ การ เชื่อม โยง เส้น ทาง คมนาคม ระหว่าง ประเทศ
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_126.wav,สมาชิก จะ สามารถ เพิ่ม จำนวน นัก ท่อง เที่ยว เข้า สู่ ภูมิภาค ได้ มาก ขึ้น
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_127_per.wav,นาย สุวิทย์ ยอดมณี รัฐมนตรี ว่าการ กระทรวง การ ท่อง เที่ยว และ กีฬา กล่าว ว่า ปี ที่ ผ่าน มา
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_128.wav,กลุ่ม ประเทศ อาเซียน มี ปริมาณ นัก ท่อง เที่ยว มาก ถึง หก สิบ ล้าน คน คิด เป็น สัดส่วน เติบ โต ร้อยละ สิบ เอ็ด
f0_21-01-08_12-00_MCOT_01_1_report_to4_Gavarin_129.wav,โดย ไทย อยู่ อันดับ สอง รอง จาก มาเลเซีย อย่างไร ก็ ตาม ไทย ยัง คง ให้ ความ สำคัญ เรื่อง การ ฟื้นฟู สิ่ง แวด ล้อม
